date_key,amfi_code,nav
2024-12-30,119092,5597.3384
2024-12-31,119092,5600.5771
2025-01-01,119092,5602.0594
2025-01-02,119092,5603.5453
2025-01-03,119092,5604.3724
2025-01-04,119092,5604.3724
2025-01-05,119092,5604.3724
2025-01-06,119092,5607.5187
2025-01-07,119092,5608.3364
2025-01-08,119092,5608.6713
2025-01-09,119092,5608.9131
2025-01-10,119092,5610.3063
2025-01-11,119092,5610.3063
2025-01-12,119092,5610.3063
2025-01-13,119092,5613.1264
2025-01-14,119092,5613.9876
2025-01-15,119092,5615.6509
2025-01-16,119092,5617.329
2025-01-17,119092,5618.584
2025-01-18,119092,5618.584
2025-01-19,119092,5618.584
2025-01-20,119092,5621.8468
2025-01-21,119092,5622.9541
2025-01-22,119092,5623.6568
2025-01-23,119092,5624.5255
2025-01-24,119092,5625.5281
2025-01-25,119092,5625.5281
2025-01-26,119092,5625.5281
2025-01-27,119092,5629.0101
2025-01-28,119092,5630.4184
2025-01-29,119092,5632.2632
2025-01-30,119092,5633.6602
2025-01-31,119092,5634.8733
2025-02-01,119092,5634.8733
2025-02-02,119092,5634.8733
2025-02-03,119092,5638.0374
2025-02-04,119092,5639.5493
2025-02-05,119092,5641.2929
2025-02-06,119092,5644.1449
2025-02-07,119092,5644.185
2025-02-08,119092,5644.185
2025-02-09,119092,5644.185
2025-02-10,119092,5646.022
2025-02-11,119092,5647.2714
2025-02-12,119092,5648.4814
2025-02-13,119092,5650.1659
2025-02-14,119092,5651.0746
2025-02-15,119092,5651.0746
2025-02-16,119092,5651.0746
2025-02-17,119092,5654.1189
2025-02-18,119092,5655.0607
2025-02-19,119092,5655.0607
2025-02-20,119092,5657.2867
2025-02-21,119092,5658.526
2025-02-22,119092,5658.526
2025-02-23,119092,5658.526
2025-02-24,119092,5662.8036
2025-02-25,119092,5663.4085
2025-02-26,119092,5663.4085
2025-02-27,119092,5665.5035
2025-02-28,119092,5666.3039
2025-03-01,119092,5666.3039
2025-03-02,119092,5666.3039
2025-03-03,119092,5668.836
2025-03-04,119092,5669.5153
2025-03-05,119092,5669.8421
2025-03-06,119092,5670.7057
2025-03-07,119092,5671.5
2025-03-08,119092,5671.5
2025-03-09,119092,5671.5
2025-03-10,119092,5675.2614
2025-03-11,119092,5676.1432
2025-03-12,119092,5677.2615
2025-03-13,119092,5679.1086
2025-03-14,119092,5679.1086
2025-03-15,119092,5679.1086
2025-03-16,119092,5679.1086
2025-03-17,119092,5683.8145
2025-03-18,119092,5685.3043
2025-03-19,119092,5687.3531
2025-03-20,119092,5689.694
2025-03-21,119092,5693.8851
2025-03-22,119092,5693.8851
2025-03-23,119092,5693.8851
2025-03-24,119092,5700.1857
2025-03-25,119092,5701.1631
2025-03-26,119092,5704.2365
2025-03-27,119092,5705.1533
2025-03-28,119092,5713.7697
2025-03-29,119092,5713.7697
2025-03-30,119092,5713.7697
2025-03-31,119092,5716.824
2025-04-01,119092,5716.824
2025-04-02,119092,5726.3244
2025-04-03,119092,5730.5444
2025-04-04,119092,5732.122
2025-04-05,119092,5732.122
2025-04-06,119092,5732.122
2025-04-07,119092,5735.1937
2025-04-08,119092,5736.6882
2025-04-09,119092,5740.7071
2025-04-10,119092,5740.7071
2025-04-11,119092,5744.5695
2025-04-12,119092,5744.5695
2025-04-13,119092,5744.5695
2025-04-14,119092,5744.5695
2025-04-15,119092,5749.0705
2025-04-16,119092,5750.2512
2025-04-17,119092,5751.9598
2025-04-18,119092,5751.9598
2025-04-19,119092,5751.9598
2025-04-20,119092,5751.9598
2025-04-21,119092,5758.0083
2025-04-22,119092,5759.3888
2025-04-23,119092,5760.6599
2025-04-24,119092,5762.4655
2025-04-25,119092,5762.4356
2025-04-26,119092,5762.4356
2025-04-27,119092,5762.4356
2025-04-28,119092,5765.5012
2025-04-29,119092,5766.6546
2025-04-30,119092,5767.1752
2025-05-01,119092,5767.1752
2025-05-02,119092,5769.7362
2025-05-03,119092,5769.7362
2025-05-04,119092,5769.7362
2025-05-05,119092,5773.1211
2025-05-06,119092,5774.9972
2025-05-07,119092,5776.0155
2025-05-08,119092,5774.8342
2025-05-09,119092,5773.3156
2025-05-10,119092,5773.3156
2025-05-11,119092,5773.3156
2025-05-12,119092,5773.3156
2025-05-13,119092,5780.0491
2025-05-14,119092,5783.7466
2025-05-15,119092,5784.8317
2025-05-16,119092,5787.4816
2025-05-17,119092,5787.4816
2025-05-18,119092,5787.4816
2025-05-19,119092,5791.2421
2025-05-20,119092,5793.6894
2025-05-21,119092,5795.4048
2025-05-22,119092,5795.8073
2025-05-23,119092,5797.5783
2025-05-24,119092,5797.5783
2025-05-25,119092,5797.5783
2025-05-26,119092,5800.4584
2025-05-27,119092,5801.7666
2025-05-28,119092,5803.8799
2025-05-29,119092,5805.6326
2025-05-30,119092,5806.6169
2025-05-31,119092,5806.6169
2025-06-01,119092,5806.6169
2025-06-02,119092,5810.056
2025-06-03,119092,5812.5765
2025-06-04,119092,5814.4359
2025-06-05,119092,5816.4301
2025-06-06,119092,5825.1945
2025-06-07,119092,5825.1945
2025-06-08,119092,5825.1945
2025-06-09,119092,5829.1614
2025-06-10,119092,5827.1891
2025-06-11,119092,5825.4478
2025-06-12,119092,5826.0507
2025-06-13,119092,5826.4969
2025-06-14,119092,5826.4969
2025-06-15,119092,5826.4969
2025-06-16,119092,5829.3242
2025-06-17,119092,5830.1383
2025-06-18,119092,5831.6321
2025-06-19,119092,5832.8313
2025-06-20,119092,5833.9386
2025-06-21,119092,5833.9386
2025-06-22,119092,5833.9386
2025-06-23,119092,5837.2267
2025-06-24,119092,5838.486
2025-06-25,119092,5838.0925
2025-06-26,119092,5839.2453
2025-06-27,119092,5840.5596
2025-06-28,119092,5840.5596
2025-06-29,119092,5840.5596
2025-06-30,119092,5843.7929
2025-07-01,119092,5847.481
2025-07-02,119092,5851.0981
2025-07-03,119092,5852.4845
2025-07-04,119092,5853.3606
2025-07-05,119092,5853.3606
2025-07-06,119092,5853.3606
2025-07-07,119092,5856.2977
2025-07-08,119092,5856.9332
2025-07-09,119092,5857.2164
2025-07-10,119092,5858.4766
2025-07-11,119092,5858.9296
2025-07-12,119092,5858.9296
2025-07-13,119092,5858.9296
2025-07-14,119092,5862.5908
2025-07-15,119092,5863.6201
2025-07-16,119092,5864.3753
2025-07-17,119092,5865.3853
2025-07-18,119092,5866.4951
2025-07-19,119092,5866.4951
2025-07-20,119092,5866.4951
2025-07-21,119092,5869.1171
2025-07-22,119092,5869.8417
2025-07-23,119092,5871.1828
2025-07-24,119092,5872.0366
2025-07-25,119092,5872.8052
2025-07-26,119092,5872.8052
2025-07-27,119092,5872.8052
2025-07-28,119092,5875.1043
2025-07-29,119092,5875.6626
2025-07-30,119092,5876.5092
2025-07-31,119092,5877.5109
2025-08-01,119092,5878.7932
2025-08-02,119092,5878.7932
2025-08-03,119092,5878.7932
2025-08-04,119092,5882.1589
2025-08-05,119092,5883.4482
2025-08-06,119092,5883.3045
2025-08-07,119092,5884.0837
2025-08-08,119092,5884.8484
2025-08-09,119092,5884.8484
2025-08-10,119092,5884.8484
2025-08-11,119092,5887.2286
2025-08-12,119092,5887.3908
2025-08-13,119092,5888.1247
2025-08-14,119092,5889.2636
2025-08-15,119092,5889.2636
2025-08-16,119092,5889.2636
2025-08-17,119092,5889.2636
2025-08-18,119092,5892.9896
2025-08-19,119092,5894.2742
2025-08-20,119092,5895.2164
2025-08-21,119092,5896.2147
2025-08-22,119092,5897.2374
2025-08-23,119092,5897.2374
2025-08-24,119092,5897.2374
2025-08-25,119092,5899.9888
2025-08-26,119092,5900.7107
2025-08-27,119092,5900.7107
2025-08-28,119092,5902.4099
2025-08-29,119092,5902.9876
2025-08-30,119092,5902.9876
2025-08-31,119092,5902.9876
2025-09-01,119092,5905.5718
2025-09-02,119092,5905.9868
2025-09-03,119092,5906.7644
2025-09-04,119092,5907.6123
2025-09-05,119092,5908.5683
2025-09-06,119092,5908.5683
2025-09-07,119092,5908.5683
2025-09-08,119092,5908.5683
2025-09-09,119092,5911.3924
2025-09-10,119092,5912.0041
2025-09-11,119092,5913.2938
2025-09-12,119092,5913.8365
2025-09-13,119092,5913.8365
2025-09-14,119092,5913.8365
2025-09-15,119092,5916.611
2025-09-16,119092,5918.118
2025-09-17,119092,5919.7048
2025-09-18,119092,5921.2244
2025-09-19,119092,5922.1357
2025-09-20,119092,5922.1357
2025-09-21,119092,5922.1357
2025-09-22,119092,5924.9723
2025-09-23,119092,5925.9531
2025-09-24,119092,5926.6741
2025-09-25,119092,5927.3108
2025-09-26,119092,5928.0474
2025-09-27,119092,5928.0474
2025-09-28,119092,5928.0474
2025-09-29,119092,5928.0474
2025-09-30,119092,5933.5373
2025-10-01,119092,5935.6
2025-10-02,119092,5935.6
2025-10-03,119092,5938.4748
2025-10-04,119092,5938.4748
2025-10-05,119092,5938.4748
2025-10-06,119092,5941.7936
2025-10-07,119092,5942.4446
2025-10-08,119092,5943.1699
2025-10-09,119092,5943.9808
2025-10-10,119092,5944.8495
2025-10-11,119092,5944.8495
2025-10-12,119092,5944.8495
2025-10-13,119092,5947.7955
2025-10-14,119092,5948.725
2025-10-15,119092,5949.6158
2025-10-16,119092,5949.9941
2025-10-17,119092,5950.679
2025-10-18,119092,5950.679
2025-10-19,119092,5950.679
2025-10-20,119092,5953.5542
2025-10-21,119092,5953.5542
2025-10-22,119092,5953.5542
2025-10-23,119092,5956.2661
2025-10-24,119092,5957.0133
2025-10-25,119092,5957.0133
2025-10-26,119092,5957.0133
2025-10-27,119092,5959.9594
2025-10-28,119092,5961.2816
2025-10-29,119092,5962.2436
2025-10-30,119092,5962.9105
2025-10-31,119092,5963.9425
2025-11-01,119092,5963.9425
2025-11-02,119092,5963.9425
2025-11-03,119092,5966.9646
2025-11-04,119092,5967.9587
2025-11-05,119092,5967.9587
2025-11-06,119092,5969.9256
2025-11-07,119092,5971.0247
2025-11-08,119092,5971.0247
2025-11-09,119092,5971.0247
2025-11-10,119092,5973.9734
2025-11-11,119092,5975.0374
2025-11-12,119092,5976.3688
2025-11-13,119092,5977.4171
2025-11-14,119092,5978.3518
2025-11-15,119092,5978.3518
2025-11-16,119092,5978.3518
2025-11-17,119092,5981.2066
2025-11-18,119092,5982.3808
2025-11-19,119092,5983.4016
2025-11-20,119092,5984.2663
2025-11-21,119092,5985.1789
2025-11-22,119092,5985.1789
2025-11-23,119092,5985.1789
2025-11-24,119092,5988.0799
2025-11-25,119092,5989.3488
2025-11-26,119092,5990.4554
2025-11-27,119092,5991.5695
2025-11-28,119092,5992.5375
2025-11-29,119092,5992.5375
2025-11-30,119092,5992.5375
2025-12-01,119092,5994.9936
2025-12-02,119092,5995.7798
2025-12-03,119092,5996.3511
2025-12-04,119092,5996.9391
2025-12-05,119092,5999.0953
2025-12-06,119092,5999.0953
2025-12-07,119092,5999.0953
2025-12-08,119092,6002.0388
2025-12-09,119092,6002.302
2025-12-10,119092,6002.278
2025-12-11,119092,6003.0596
2025-12-12,119092,6004.0068
2025-12-13,119092,6004.0068
2025-12-14,119092,6004.0068
2025-12-15,119092,6006.304
2025-12-16,119092,6007.2035
2025-12-17,119092,6007.8902
2025-12-18,119092,6008.9502
2025-12-19,119092,6009.9347
2025-12-20,119092,6009.9347
2025-12-21,119092,6009.9347
2025-12-22,119092,6012.9635
2025-12-23,119092,6013.8267
2025-12-24,119092,6015.9944
2025-12-25,119092,6015.9944
2025-12-26,119092,6017.7227
2025-12-27,119092,6017.7227
2025-12-28,119092,6017.7227
2025-12-29,119092,6020.5172
2025-12-30,119092,6020.3988
2025-12-31,119092,6023.5454
2026-01-01,119092,6024.7187
2026-01-02,119092,6025.268
2026-01-03,119092,6025.268
2026-01-04,119092,6025.268
2026-01-05,119092,6027.6905
2026-01-06,119092,6028.7271
2026-01-07,119092,6028.3846
2026-01-08,119092,6028.086
2026-01-09,119092,6028.4591
2026-01-10,119092,6028.4591
2026-01-11,119092,6028.4591
2026-01-12,119092,6031.2329
2026-01-13,119092,6030.9953
2026-01-14,119092,6031.499
2026-01-15,119092,6031.499
2026-01-16,119092,6031.7639
2026-01-17,119092,6031.7639
2026-01-18,119092,6031.7639
2026-01-19,119092,6033.5639
2026-01-20,119092,6033.4329
2026-01-21,119092,6034.6246
2026-01-22,119092,6037.506
2026-01-23,119092,6037.6453
2026-01-24,119092,6037.6453
2026-01-25,119092,6037.6453
2026-01-26,119092,6037.6453
2026-01-27,119092,6041.4977
2026-01-28,119092,6040.7842
2026-01-29,119092,6041.3173
2026-01-30,119092,6043.7838
2026-01-31,119092,6043.7838
2026-02-01,119092,6043.7838
2026-02-02,119092,6047.2159
2026-02-03,119092,6050.7733
2026-02-04,119092,6053.3313
2026-02-05,119092,6055.7449
2026-02-06,119092,6054.9686
2026-02-07,119092,6054.9686
2026-02-08,119092,6054.9686
2026-02-09,119092,6057.5032
2026-02-10,119092,6058.8643
2026-02-11,119092,6061.1204
2026-02-12,119092,6063.705
2026-02-13,119092,6066.864
2026-02-14,119092,6066.864
2026-02-15,119092,6066.864
2026-02-16,119092,6069.3783
2026-02-17,119092,6069.7063
2026-02-18,119092,6069.767
2026-02-19,119092,6069.767
2026-02-20,119092,6071.6571
2026-02-21,119092,6071.6571
2026-02-22,119092,6071.6571
2026-02-23,119092,6074.6388
2026-02-24,119092,6076.1758
2026-02-25,119092,6077.5886
2026-02-26,119092,6078.8123
2026-02-27,119092,6079.9195
2026-02-28,119092,6079.9195
2026-03-01,119092,6079.9195
2026-03-02,119092,6081.764
2026-03-03,119092,6081.764
2026-03-04,119092,6081.0589
2026-03-05,119092,6082.3927
2026-03-06,119092,6084.2962
2026-03-07,119092,6084.2962
2026-03-08,119092,6084.2962
2026-03-09,119092,6085.2288
2026-03-10,119092,6086.6516
2026-03-11,119092,6088.3404
2026-03-12,119092,6087.112
2026-03-13,119092,6083.6197
2026-03-14,119092,6083.6197
2026-03-15,119092,6083.6197
2026-03-16,119092,6086.3434
2026-03-17,119092,6089.0993
2026-03-18,119092,6093.8586
2026-03-19,119092,6093.8586
2026-03-20,119092,6093.5261
2026-03-21,119092,6093.5261
2026-03-22,119092,6093.5261
2026-03-23,119092,6090.1601
2026-03-24,119092,6089.2045
2026-03-25,119092,6090.541
2026-03-26,119092,6090.541
2026-03-27,119092,6095.1859
2026-03-28,119092,6095.1859
2026-03-29,119092,6095.1859
2026-03-30,119092,6101.3858
2026-03-31,119092,6102.5131
2026-04-01,119092,6102.5131
2026-04-02,119092,6104.7264
2026-04-03,119092,6104.7264
2026-04-04,119092,6104.7264
2026-04-05,119092,6104.7264
2026-04-06,119092,6107.3346
2026-04-07,119092,6110.1834
2026-04-08,119092,6119.1243
2026-04-09,119092,6126.1544
2026-04-10,119092,6129.7674
2026-04-11,119092,6129.7674
2026-04-12,119092,6129.7674
2026-04-13,119092,6133.4071
2026-04-14,119092,6133.4071
2026-04-15,119092,6137.6962
2026-04-16,119092,6139.7004
2026-04-17,119092,6139.2351
2026-04-18,119092,6139.2351
2026-04-19,119092,6139.2351
2026-04-20,119092,6142.2537
2026-04-21,119092,6142.9601
2026-04-22,119092,6143.3663
2026-04-23,119092,6141.9603
2026-04-24,119092,6142.2018
2026-04-25,119092,6142.2018
2026-04-26,119092,6142.2018
2026-04-27,119092,6142.5902
2026-04-28,119092,6143.001
2026-04-29,119092,6141.8799
2026-04-30,119092,6140.1614
2026-05-01,119092,6140.1614
2026-05-02,119092,6140.1614
2026-05-03,119092,6140.1614
2026-05-04,119092,6145.7049
2026-05-05,119092,6146.0001
2026-05-06,119092,6149.0307
2026-05-07,119092,6149.9098
2026-05-08,119092,6151.3707
2026-05-09,119092,6151.3707
2026-05-10,119092,6151.3707
2026-05-11,119092,6151.8671
2026-05-12,119092,6150.5076
2026-05-13,119092,6150.1257
2026-05-14,119092,6148.9361
2026-05-15,119092,6148.3016
2026-05-16,119092,6148.3016
2026-05-17,119092,6148.3016
2026-05-18,119092,6148.4847
2026-05-19,119092,6149.7598
2026-05-20,119092,6147.5856
2026-05-21,119092,6142.8808
2026-05-22,119092,6142.638
2026-05-23,119092,6142.638
2026-05-24,119092,6142.638
2026-05-25,119092,6144.8478
2026-05-26,119092,6144.0004
2026-05-27,119092,6146.6118
2026-05-28,119092,6146.6118
2026-05-29,119092,6151.1139
2026-05-30,119092,6151.1139
2026-05-31,119092,6151.1139
2026-06-01,119092,6156.7532
2026-06-02,119092,6158.9665
2026-06-03,119092,6159.9626
2026-06-04,119092,6160.9434
2026-06-05,119092,6168.4755
2026-06-06,119092,6168.4755
2026-06-07,119092,6168.4755
2026-06-08,119092,6174.2084
2026-06-09,119092,6180.6685
2026-06-10,119092,6181.7967
2026-06-11,119092,6179.1996
2026-06-12,119092,6181.8148
2026-06-13,119092,6181.8148
2026-06-14,119092,6181.8148
2026-06-15,119092,6187.8223
2026-06-16,119092,6191.812
2026-06-17,119092,6193.3504
2026-06-18,119092,6194.652
2026-06-19,119092,6195.7815
2013-01-02,119551,103.0059
2013-01-03,119551,103.0306
2013-01-04,119551,103.0619
2013-01-05,119551,103.0619
2013-01-06,119551,103.0619
2013-01-07,119551,103.1408
2013-01-08,119551,103.1663
2013-01-09,119551,103.1897
2013-01-10,119551,103.2132
2013-01-11,119551,103.2385
2013-01-12,119551,103.2385
2013-01-13,119551,103.2385
2013-01-14,119551,103.3225
2013-01-15,119551,102.9223
2013-01-16,119551,102.9421
2013-01-17,119551,102.9691
2013-01-18,119551,102.9932
2013-01-19,119551,102.9932
2013-01-20,119551,102.9932
2013-01-21,119551,103.0662
2013-01-22,119551,103.0909
2013-01-23,119551,103.1145
2013-01-24,119551,103.1411
2013-01-25,119551,103.1411
2013-01-26,119551,103.1411
2013-01-27,119551,103.1411
2013-01-28,119551,103.2351
2013-01-29,119551,102.9384
2013-01-30,119551,102.959
2013-01-31,119551,102.9778
2013-02-01,119551,102.9976
2013-02-02,119551,102.9976
2013-02-03,119551,102.9976
2013-02-04,119551,103.0659
2013-02-05,119551,103.0886
2013-02-06,119551,103.1119
2013-02-07,119551,103.1356
2013-02-08,119551,103.1594
2013-02-09,119551,103.1594
2013-02-10,119551,103.1594
2013-02-11,119551,103.2303
2013-02-12,119551,103.2523
2013-02-13,119551,103.2745
2013-02-14,119551,103.2937
2013-02-15,119551,102.9522
2013-02-16,119551,102.9522
2013-02-17,119551,102.9522
2013-02-18,119551,103.0229
2013-02-19,119551,103.0229
2013-02-20,119551,103.0725
2013-02-21,119551,103.0965
2013-02-22,119551,103.1226
2013-02-23,119551,103.1226
2013-02-24,119551,103.1226
2013-02-25,119551,103.1919
2013-02-26,119551,103.2097
2013-02-27,119551,103.2322
2013-02-28,119551,103.254
2013-03-01,119551,102.9714
2013-03-02,119551,102.9714
2013-03-03,119551,102.9714
2013-03-04,119551,103.0478
2013-03-05,119551,103.0786
2013-03-06,119551,103.1012
2013-03-07,119551,103.129
2013-03-08,119551,103.1462
2013-03-09,119551,103.1462
2013-03-10,119551,103.1462
2013-03-11,119551,103.2199
2013-03-12,119551,103.251
2013-03-13,119551,103.2884
2013-03-14,119551,103.34
2013-03-15,119551,102.9975
2013-03-16,119551,102.9975
2013-03-17,119551,102.9975
2013-03-18,119551,103.0355
2013-03-19,119551,103.0632
2013-03-20,119551,103.1016
2013-03-21,119551,103.157
2013-03-22,119551,103.1891
2013-03-23,119551,103.1891
2013-03-24,119551,103.1891
2013-03-25,119551,103.2114
2013-03-26,119551,103.2285
2013-03-27,119551,103.2285
2013-03-28,119551,103.2633
2013-03-29,119551,103.2633
2013-03-30,119551,103.2633
2013-03-31,119551,103.2633
2013-04-01,119551,103.2633
2013-04-02,119551,103.2626
2013-04-03,119551,103.3274
2013-04-04,119551,103.4096
2013-04-05,119551,103.4164
2013-04-06,119551,103.4164
2013-04-07,119551,103.4164
2013-04-08,119551,103.462
2013-04-09,119551,103.4716
2013-04-10,119551,103.4653
2013-04-11,119551,103.4653
2013-04-12,119551,103.5704
2013-04-13,119551,103.5704
2013-04-14,119551,103.5704
2013-04-15,119551,103.6711
2013-04-16,119551,103.0719
2013-04-17,119551,103.0866
2013-04-18,119551,103.1589
2013-04-19,119551,103.1589
2013-04-20,119551,103.1589
2013-04-21,119551,103.1589
2013-04-22,119551,103.216
2013-04-23,119551,103.2481
2013-04-24,119551,103.2481
2013-04-25,119551,103.2947
2013-04-26,119551,103.3139
2013-04-27,119551,103.3139
2013-04-28,119551,103.3139
2013-04-29,119551,103.3845
2013-04-30,119551,103.0655
2013-05-01,119551,103.0655
2013-05-02,119551,103.2057
2013-05-03,119551,103.2082
2013-05-04,119551,103.2082
2013-05-05,119551,103.2082
2013-05-06,119551,103.2821
2013-05-07,119551,103.3087
2013-05-08,119551,103.3404
2013-05-09,119551,103.3949
2013-05-10,119551,103.4157
2013-05-11,119551,103.4157
2013-05-12,119551,103.4157
2013-05-13,119551,103.4824
2013-05-14,119551,103.5159
2013-05-15,119551,103.113
2013-05-16,119551,103.141
2013-05-17,119551,103.1745
2013-05-18,119551,103.1745
2013-05-19,119551,103.1745
2013-05-20,119551,103.2356
2013-05-21,119551,103.2444
2013-05-22,119551,103.2698
2013-05-23,119551,103.2705
2013-05-24,119551,103.2834
2013-05-25,119551,103.2834
2013-05-26,119551,103.2834
2013-05-27,119551,103.349
2013-05-28,119551,103.3617
2013-05-29,119551,103.0877
2013-05-30,119551,103.1152
2013-05-31,119551,103.1296
2013-06-01,119551,103.1296
2013-06-02,119551,103.1296
2013-06-03,119551,103.1984
2013-06-04,119551,103.225
2013-06-05,119551,103.2598
2013-06-06,119551,103.2957
2013-06-07,119551,103.3194
2013-06-08,119551,103.3194
2013-06-09,119551,103.3194
2013-06-10,119551,103.3704
2013-06-11,119551,103.3832
2013-06-12,119551,103.3913
2013-06-13,119551,103.4056
2013-06-14,119551,103.4267
2013-06-15,119551,103.4267
2013-06-16,119551,103.4267
2013-06-17,119551,103.154
2013-06-18,119551,103.221
2013-06-19,119551,103.2602
2013-06-20,119551,103.2642
2013-06-21,119551,103.2992
2013-06-22,119551,103.2992
2013-06-23,119551,103.2992
2013-06-24,119551,103.3469
2013-06-25,119551,103.3595
2013-06-26,119551,103.3772
2013-06-27,119551,103.3957
2013-06-28,119551,103.4072
2013-06-29,119551,103.4072
2013-06-30,119551,103.4072
2013-07-01,119551,103.4072
2013-07-02,119551,103.2075
2013-07-03,119551,103.2267
2013-07-04,119551,103.265
2013-07-05,119551,103.2854
2013-07-06,119551,103.2854
2013-07-07,119551,103.2854
2013-07-08,119551,103.3431
2013-07-09,119551,103.368
2013-07-10,119551,103.3886
2013-07-11,119551,103.4083
2013-07-12,119551,103.4314
2013-07-13,119551,103.4314
2013-07-14,119551,103.4314
2013-07-15,119551,103.4995
2013-07-16,119551,102.6046
2013-07-17,119551,102.7023
2013-07-18,119551,102.8496
2013-07-19,119551,102.8672
2013-07-20,119551,102.8672
2013-07-21,119551,102.8672
2013-07-22,119551,102.9274
2013-07-23,119551,102.8344
2013-07-24,119551,102.6244
2013-07-25,119551,102.6991
2013-07-26,119551,102.7573
2013-07-27,119551,102.7573
2013-07-28,119551,102.7573
2013-07-29,119551,102.8554
2013-07-30,119551,102.8875
2013-07-31,119551,102.9055
2013-08-01,119551,102.9596
2013-08-02,119551,103.0101
2013-08-03,119551,103.0101
2013-08-04,119551,103.0101
2013-08-05,119551,103.1389
2013-08-06,119551,103.1471
2013-08-07,119551,103.1785
2013-08-08,119551,103.2116
2013-08-09,119551,103.2116
2013-08-10,119551,103.2116
2013-08-11,119551,103.2116
2013-08-12,119551,103.2958
2013-08-13,119551,103.3152
2013-08-14,119551,103.364
2013-08-15,119551,103.364
2013-08-16,119551,103.1558
2013-08-17,119551,103.1558
2013-08-18,119551,103.1558
2013-08-19,119551,103.207
2013-08-20,119551,103.2086
2013-08-21,119551,103.3135
2013-08-22,119551,103.3345
2013-08-23,119551,103.3768
2013-08-24,119551,103.3768
2013-08-25,119551,103.3768
2013-08-26,119551,103.4776
2013-08-27,119551,103.4881
2013-08-28,119551,103.4713
2013-08-29,119551,103.1588
2013-08-30,119551,103.214
2013-08-31,119551,103.214
2013-09-01,119551,103.214
2013-09-02,119551,103.3253
2013-09-03,119551,103.3815
2013-09-04,119551,103.4408
2013-09-05,119551,103.5445
2013-09-06,119551,103.5778
2013-09-07,119551,103.5778
2013-09-08,119551,103.5778
2013-09-09,119551,103.5778
2013-09-10,119551,103.7133
2013-09-11,119551,103.7462
2013-09-12,119551,103.7831
2013-09-13,119551,103.8036
2013-09-14,119551,103.8036
2013-09-15,119551,103.8036
2013-09-16,119551,103.8949
2013-09-17,119551,103.2261
2013-09-18,119551,103.3108
2013-09-19,119551,103.4545
2013-09-20,119551,103.5346
2013-09-21,119551,103.5346
2013-09-22,119551,103.5346
2013-09-23,119551,103.594
2013-09-24,119551,103.6
2013-09-25,119551,103.6534
2013-09-26,119551,103.6866
2013-09-27,119551,103.724
2013-09-28,119551,103.724
2013-09-29,119551,103.724
2013-09-30,119551,103.7595
2013-10-01,119551,103.2655
2013-10-02,119551,103.2655
2013-10-03,119551,103.3443
2013-10-04,119551,103.4092
2013-10-05,119551,103.4092
2013-10-06,119551,103.4092
2013-10-07,119551,103.5211
2013-10-08,119551,103.7122
2013-10-09,119551,103.7191
2013-10-10,119551,103.7396
2013-10-11,119551,103.7572
2013-10-12,119551,103.7572
2013-10-13,119551,103.7572
2013-10-14,119551,103.8303
2013-10-15,119551,103.2589
2013-10-16,119551,103.2589
2013-10-17,119551,103.3326
2013-10-18,119551,103.3672
2013-10-19,119551,103.3672
2013-10-20,119551,103.3672
2013-10-21,119551,103.4516
2013-10-22,119551,103.4859
2013-10-23,119551,103.4986
2013-10-24,119551,103.5248
2013-10-25,119551,103.5569
2013-10-26,119551,103.5569
2013-10-27,119551,103.5569
2013-10-28,119551,103.6375
2013-10-29,119551,103.332
2013-10-30,119551,103.3571
2013-10-31,119551,103.3858
2013-11-01,119551,103.3966
2013-11-02,119551,103.3966
2013-11-03,119551,103.3966
2013-11-04,119551,103.3966
2013-11-05,119551,103.4962
2013-11-06,119551,103.5239
2013-11-07,119551,103.5073
2013-11-08,119551,103.5326
2013-11-09,119551,103.5326
2013-11-10,119551,103.5326
2013-11-11,119551,103.5975
2013-11-12,119551,103.6068
2013-11-13,119551,103.6314
2013-11-14,119551,103.6701
2013-11-15,119551,103.6701
2013-11-16,119551,103.6701
2013-11-17,119551,103.6701
2013-11-18,119551,103.396
2013-11-19,119551,103.4355
2013-11-20,119551,103.4681
2013-11-21,119551,103.474
2013-11-22,119551,103.5041
2013-11-23,119551,103.5041
2013-11-24,119551,103.5041
2013-11-25,119551,103.6001
2013-11-26,119551,103.6402
2013-11-27,119551,103.7259
2013-11-28,119551,103.7346
2013-11-29,119551,103.3436
2013-11-30,119551,103.3436
2013-12-01,119551,103.3436
2013-12-02,119551,103.4284
2013-12-03,119551,103.4693
2013-12-04,119551,103.4962
2013-12-05,119551,103.5545
2013-12-06,119551,103.5593
2013-12-07,119551,103.5593
2013-12-08,119551,103.5593
2013-12-09,119551,103.618
2013-12-10,119551,103.6308
2013-12-11,119551,103.6643
2013-12-12,119551,103.7351
2013-12-13,119551,103.7247
2013-12-14,119551,103.7247
2013-12-15,119551,103.7247
2013-12-16,119551,103.8019
2013-12-17,119551,103.3699
2013-12-18,119551,103.4075
2013-12-19,119551,103.4336
2013-12-20,119551,103.4584
2013-12-21,119551,103.4584
2013-12-22,119551,103.4584
2013-12-23,119551,103.5236
2013-12-24,119551,103.534
2013-12-25,119551,103.534
2013-12-26,119551,103.5763
2013-12-27,119551,103.5893
2013-12-28,119551,103.5893
2013-12-29,119551,103.5893
2013-12-30,119551,103.6429
2013-12-31,119551,103.3941
2014-01-01,119551,103.446
